,CODE,name
4801,39225300,Tändstickor
4802,39225400,Gas för tändare
4803,39225500,Pyrotekniska produkter
4804,39225600,Stearinljus
4805,39225700,"Flaskor, burkar och småflaskor"
4806,39225710,Flaskor
4807,39225720,Burkar
4808,39225730,Småflaskor
4809,39226000,"Damejeanner, dryckesbackar, kolvar och bobiner"
4810,39226100,Dryckesbackar
4811,39226200,Damejeanner och kolvar
4812,39226210,Damejeanner
4813,39226220,Kolvar (vätskor)
4814,39226300,Spolar eller bobiner
4815,39227000,"Synålar, strumpstickor och fingerborgar"
4816,39227100,Synålar eller strumpstickor
4817,39227110,Synålar
4818,39227120,Strumpstickor
4819,39227200,Fingerborgar
4820,39230000,Produkter för särskilda ändamål
4821,39234000,Kompostbehållare
4822,39235000,Polletter
4823,39236000,Sprutboxar
4824,39237000,Snökäppar
4825,39240000,Bestick
4826,39241000,Knivar och saxar
4827,39241100,Knivar
4828,39241110,Bordsknivar
4829,39241120,Köksknivar
4830,39241130,Bruksknivar
4831,39241200,Saxar
4832,39254000,Urmakeriprodukter
4833,39254100,Klockor
4834,39254110,Väckarklockor
4835,39254120,Väggur
4836,39254130,Glas för klockor
4837,39260000,Brevkorgar och skrivbordsutrustning
4838,39261000,Brevkorgar
4839,39263000,Skrivbordsutrustning
4840,39263100,Skrivbordsset
4841,39264000,Tillbehör för ringpärmar eller mappar
4842,39265000,Hakar och hyskor
4843,39270000,Artiklar för religiöst bruk
4844,39290000,Diverse inredning
4845,39291000,Tvätterimateriel
4846,39292000,Griffeltavlor eller andra skriv- eller rittavlor eller skriv- eller ritredskap
4847,39292100,Skrivtavlor (svarta tavlor)
4848,39292110,Tavelsvampar
4849,39292200,Griffeltavlor
4850,39292300,Ritmateriel
4851,39292400,Skrivmateriel
4852,39292500,Linjaler
4853,39293000,Konstgjorda produkter
4854,39293100,Konstgjord frukt
4855,39293200,Konstgjorda blommor
4856,39293300,Konstgräs
4857,39293400,Konstgjord gräsmatta
4858,39293500,Bijouterier
4859,39294000,Apparater och utrustning för demonstrationsändamål
4860,39294100,Informations- och marknadsföringsprodukter
4861,39295000,"Paraplyer, parasoller; promenadkäppar och sittkäppar"
4862,39295100,Parasoller
4863,39295200,Paraplyer
4864,39295300,Sittkäppar
4865,39295400,Promenadkäppar
4866,39295500,"Delar, beslag och tillbehör till paraplyer, parasoller, promenadkäppar och liknande artiklar"
4867,39296000,Begravningsmateriel
4868,39296100,Kistor
4869,39297000,Utrustning för kaserner
4870,39298000,"Statyetter, prydnadsföremål; foto- eller tavelramar samt speglar"
4871,39298100,Fotoramar
4872,39298200,Tavelramar
4873,39298300,Blomvaser
4874,39298400,Statyetter
4875,39298500,Prydnadsföremål
4876,39298600,Glober
4877,39298700,Troféer
4878,39298800,Akvarier
4879,39298900,Diverse inredningsartiklar
4880,39298910,Julgran
4881,39299000,Glasvaror
4882,39299100,Glasampuller
4883,39299200,Säkerhetsglas
4884,39299300,Glasspeglar
4885,39300000,Diverse utrustning
4886,39310000,Cateringutrustning
4887,39311000,Lättare cateringutrustning
4888,39312000,Utrustning för matberedning
4889,39312100,Skärmaskiner för kött
4890,39312200,Utrustning för personalmatsalar och lunchrum
4891,39313000,Hotellutrustning
4892,39314000,Utrustning för industrikök
4893,39315000,Restaurangutrustning
4894,39330000,Desinfektionsutrustning
4895,39340000,Utrustning för gasnät
4896,39341000,Gastrycksutrustning
4897,39350000,Utrustning för avloppsrening
4898,39360000,Förseglingsutrustning
4899,39370000,Vattenanläggningar
4900,39500000,Textilvaror
4901,39510000,Hushållstextilier
4902,39511000,Filtar och reseplädar
4903,39511100,Filtar
4904,39511200,Reseplädar
4905,39512000,Sänglinne
4906,39512100,Lakan
4907,39512200,Påslakan
4908,39512300,Madrassöverdrag
4909,39512400,Duntäcken
4910,39512500,Örngott
4911,39512600,Bolstervar
4912,39513000,Bordslinne
4913,39513100,Bordsdukar
4914,39513200,Bordsservetter
4915,39514000,Badrums- och kökslinne
4916,39514100,Handdukar
4917,39514200,Kökshanddukar
4918,39514300,Rullhanddukar
4919,39514400,Handduksautomater
4920,39514500,Tvättlappar
4921,39515000,"Gardiner, draperier, gardinkappor och rullgardiner"
4922,39515100,Gardiner
4923,39515110,Tyngre gardiner
4924,39515200,Draperier
4925,39515300,Gardinkappor
4926,39515400,Rullgardiner
4927,39515410,Jalusier för inomhusbruk
4928,39515420,Rullgardiner av textilmaterial
4929,39515430,Persienner
4930,39515440,Vertikala persienner
4931,39516000,Inredningsartiklar
4932,39516100,Inredningstextilier
4933,39516110,Kuddar
4934,39516120,Huvudkuddar
4935,39518000,Sjukhuslinne
4936,39518100,Operationsdukar
4937,39518200,Operationslakan
4938,39520000,Konfektionssydda textilier
4939,39522000,"Presenningar, båtsegel, segelbrädor eller flottar, markiser, jalusier, tält- och campingprodukter"
4940,39522100,"Presenningar, markiser och jalusier"
4941,39522110,Presenningar
4942,39522120,Solsegel
4943,39522130,Markiser
4944,39522200,Kamouflagemönstrade överdrag
4945,39522400,Segel
4946,39522500,Textilier för campingbruk
4947,39522510,Luftmadrasser
4948,39522520,Tältsängar
4949,39522530,Tält
4950,39522540,Sovsäckar
4951,39522541,Fjäder- eller dunsovsäckar
4952,39523000,Fallskärmar
4953,39523100,Styrbara fallskärmar
4954,39523200,Rotochutes
4955,39525000,Diverse konfektionssydda textilier
4956,39525100,Dammtrasor
4957,39525200,Tygfilter
4958,39525300,Flytvästar
4959,39525400,Brandfiltar
4960,39525500,Myggnät
4961,39525600,Disktrasor
4962,39525700,Livbälten
4963,39525800,Trasor
4964,39525810,Putsdukar
4965,39530000,Större och mindre mattor
4966,39531000,Mattor
4967,39531100,Knutna mattor
4968,39531200,Vävda matttor
4969,39531300,Tuftade mattor
4970,39531310,Mattplattor/bitar
4971,39531400,Heltäckningsmattor
4972,39532000,Dörrmattor
4973,39533000,Mindre mattor
4974,39534000,Industrimattor
4975,39540000,"Diverse tågvirke, rep, segelgarn och nät"
4976,39541000,"Tågvirke, rep, segelgarn och nät"
4977,39541100,"Segelgarn, tågvirke och rep"
4978,39541110,Rep
4979,39541120,Tågvirke
4980,39541130,Snöre
4981,39541140,Segelgarn
4982,39541200,Textilnät
4983,39541210,Knutna nät
4984,39541220,Lyftband
4985,39542000,Lump
4986,39550000,Artiklar av fibertyg
4987,39560000,Diverse textilier
4988,39561000,"Tyll, spets, band, kantband och broderier"
4989,39561100,"Band, kantband"
4990,39561110,Band
4991,39561120,Textilband
4992,39561130,Textiletiketter och -märken
4993,39561131,Textiletiketter
4994,39561132,Textilmärken
4995,39561133,Insignier
4996,39561140,Prydnadsband
4997,39561141,Flätade snoddar
4998,39561142,Epåletter
4999,39561200,Nättyg
5000,39562000,Filttyg
5001,39563000,"Textilvadd, garn, tyg och artiklar för tekniskt bruk"
5002,39563100,Textilvadd
5003,39563200,Metallgarn
5004,39563300,Metalltrådsväv
5005,39563400,"Impregnerade textilier, belagd väv eller vävplast"
5006,39563500,Textilartiklar för tekniskt bruk
5007,39563510,Textilslangar
5008,39563520,Textila transportremmar
5009,39563530,Ventilationskanaler
5010,39563600,Kviltvaror
5011,39700000,Hushållsapparater
5012,39710000,Elektriska hushållsapparater
5013,39711000,Elektriska hushållsapparater för livsmedel
5014,39711100,Kylskåp och frysar
5015,39711110,Kylfrysar
5016,39711120,Frysar
5017,39711121,Frysboxar
5018,39711122,Hushållsfrysar
5019,39711123,Frysskåp
5020,39711124,Industrifrysar
5021,39711130,Kylskåp
5022,39711200,Matberedare
5023,39711210,Stavmixrar
5024,39711211,Mixrar
5025,39711300,Elektrotermiska apparater
5026,39711310,Elektriska kaffebryggare
5027,39711320,Elektriska tekokare
5028,39711330,Elektriska brödrostar
5029,39711340,Tallriksvärmare
5030,39711350,Våffeljärn
5031,39711360,Ugnar
5032,39711361,Elektriska ugnar
5033,39711362,Mikrovågsugnar
5034,39711400,"Grillar, spishällar, värmeplattor och kokplattor"
5035,39711410,Ugnar för grillning på spett
5036,39711420,Spishällar
5037,39711430,Värmeplattor
5038,39711440,Kokplattor
5039,39711500,Konservöppnare
5040,39712000,Elektriska hushållsapparater för personhygien
5041,39712100,Hårklippningsmaskiner
5042,39712200,Hårvårdsapparater
5043,39712210,Hårtorkar
5044,39712300,Handtorkar
5045,39713000,Elektriska hushållsapparater för rengöring; strykjärn
5046,39713100,Diskmaskiner
5047,39713200,Tvätt- och torkmaskiner
5048,39713210,Tvättpelare
5049,39713211,Tork- och pressenheter
5050,39713300,Avfallskomprimatorer
5051,39713400,Golvvårdsmaskiner
5052,39713410,Skurmaskiner
5053,39713420,Polermaskiner
5054,39713430,Dammsugare
5055,39713431,Tillbehör till dammsugare
5056,39713500,Elektriska strykjärn
5057,39713510,Ångstrykjärn
5058,39714000,Fläkt- eller cirkulationshuvar
5059,39714100,Ventilatorer
5060,39714110,Frånluftsfläktar
5061,39715000,Vattenvärmare och byggnadsuppvärmning; sanitär utrustning
5062,39715100,Elektriska vattenvärmare av förrådstyp eller andra vattenvärmare samt doppvärmare
5063,39715200,Värmeutrustning
5064,39715210,Centralvärmeutrustning
5065,39715220,Elektriska uppvärmningsmotstånd
5066,39715230,Elektrisk utrustning för jorduppvärmning
5067,39715240,Elektrisk utrustning för byggnadsuppvärmning
5068,39715300,VA-utrustning
5069,39716000,Delar till elektriska hushållsapparater
5070,39717000,Fläktar och luftkonditioneringsapparater
5071,39717100,Fläktar
5072,39717200,Luftkonditioneringsapparater
5073,39720000,Icke-elektriska hushållsapparater
5074,39721000,Hushållsutrustning för matlagning eller uppvärmning
5075,39721100,Hushållsapparater för matlagning
5076,39721200,Gasolkylskåp
5077,39721300,Icke-elektriska luftvärmare eller varmluftsfläktar
5078,39721310,Luftvärmare
5079,39721320,Lufttorkar
5080,39721321,Tryckluftstorkar
5081,39721400,Icke-elektriska vattenvärmare av förrådstyp och andra icke-elektriska vattenvärmare
5082,39721410,Gasapparater
5083,39721411,Gasvärmare
5084,39722000,"Delar till spisar, tallriksvärmare och hushållsapparater"
5085,39722100,Ugnsdelar
5086,39722200,Spisdelar
5087,39722300,Delar till tallriksvärmare
5088,39800000,Rengörings- och polermedel
5089,39810000,Doftprodukter och vaxer
5090,39811000,Doft- och rumdeodoriseringsprodukter
5091,39811100,Luftfräschare
5092,39811110,Behållare för luftfräschare
5093,39811200,Luftrenare
5094,39811300,Luktborttagningsmedel
5095,39812000,Polermedel och krämer
5096,39812100,Bonvax
5097,39812200,Skokräm
5098,39812300,Vax för polering
5099,39812400,Sopspån
5100,39812500,Beläggningsmaterial
5101,39813000,Skurmedel och -pulver
5102,39820000,Organiska ytaktiva medel
5103,39821000,Rengöringsmedel med ammoniak
5104,39822000,Rengöringsmedel med kaustiksoda
5105,39830000,Rengöringsmedel
5106,39831000,Tvättmedel
5107,39831100,Fettlösare
5108,39831200,"Tvätt, disk och rengöringsmedel"
5109,39831210,Maskindiskmedel
5110,39831220,Avfettningsmedel
5111,39831230,Produkter för nedbrytning av fett
5112,39831240,Rengöringssammansättningar
5113,39831250,Sköljmedel
5114,39831300,Golvrengöringsmedel
5115,39831400,Skärmrengörare
5116,39831500,Bilrengöringsmedel
5117,39831600,Toalettrengöringsmedel
5118,39831700,Tvålautomater
5119,39832000,Diskmedel
5120,39832100,Pulverdiskmedel
5121,39833000,Dammskyddsmedel
5122,39834000,Rengöringsmedel för smycken
5123,41000000,Uppsamlat och renat vatten
5124,41100000,Naturligt vatten
5125,41110000,Dricksvatten
5126,41120000,Odrickbart vatten
5127,42000000,Industrimaskiner
5128,42100000,Maskiner för produktion och användning av mekanisk energi
5129,42110000,Turbiner och motorer
5130,42111000,Motorer
5131,42111100,Utombordsmotorer
5132,42112000,Turbininstallationer
5133,42112100,Ångturbiner
5134,42112200,Vattenturbiner
5135,42112210,Vattenhjul
5136,42112300,Gasturbiner
5137,42112400,Turbinutrustning
5138,42112410,Turbininstrument
5139,42113000,Turbindelar
5140,42113100,Delar till ångturbiner
5141,42113110,Bottenplattor
5142,42113120,Höljen
5143,42113130,Luftkylningssystem för kondensatorer
5144,42113150,Smörjoljesystem
5145,42113160,Fuktavskiljare
5146,42113161,Avfuktare
5147,42113170,Rotationsutrustning
5148,42113171,Rotorer
5149,42113172,Blad
5150,42113190,Baxningsutrustning
5151,42113200,Delar till vattenturbiner
5152,42113300,Delar till gasturbiner
5153,42113310,Luftintagssystem
5154,42113320,Gasinsprutningsmoduler
5155,42113390,Bränngassystem
5156,42113400,Delar till vattenhjul
5157,42120000,Pumpar och kompressorer
5158,42121000,Hydrauliska eller pneumatiska drivmotorer och motorer
5159,42121100,Hydrauliska eller pneumatiska cylindrar
5160,42121200,Hydrauliska maskiner
5161,42121300,Tryckluftsmaskiner
5162,42121400,Hydrauliska motorer
5163,42121500,Tryckluftsmotorer
5164,42122000,Pumpar
5165,42122100,Vätskepumpar
5166,42122110,Pumpar för brandsläckning
5167,42122120,Tankningsutrustning för helikoptrar
5168,42122130,Vattenpumpar
5169,42122160,Kylpumpar
5170,42122161,Kylvattenpumpar
5171,42122170,Smörjoljepumpar
5172,42122180,Bränslepumpar
5173,42122190,Betongpumpar
5174,42122200,Oscillerande deplacementpumpar för vätskor
5175,42122210,Hydrauliska pumpenheter
5176,42122220,Avloppspumpar
5177,42122230,Doseringspumpar
5178,42122300,Tryckstegringspumpar för vätskor
5179,42122400,Centrifugalpumpar och vätskeelevatorer
5180,42122410,Pumpar för medicinskt bruk
5181,42122411,Nutritionspumpar
5182,42122419,Perfusionspumpar
5183,42122420,Vätskeelevatorer
5184,42122430,Centrifugalpumpar
5185,42122440,Rotationspumpar
5186,42122450,Vakuumpumpar
5187,42122460,Luftpumpar
5188,42122480,Pumphjul
5189,42122500,Laboratoriepumpar och tillbehör
5190,42122510,Peristaltiska pumpar
5191,42123000,Kompressorer
5192,42123100,Gaskompressorer
5193,42123200,Rotationskompressorer
5194,42123300,Kompressorer för kylutrustning
5195,42123400,Luftkompressorer
5196,42123410,Monterade luftkompressorer
5197,42123500,Turbokompressorer
5198,42123600,Oscillerande deplacementkompressorer
5199,42123610,Tryckluftsaggregat
5200,42123700,Centrifugalkompressorer
5201,42123800,Kompressorer till civilflyg
5202,42124000,"Delar till pumpar, kompressorer eller motorer"
5203,42124100,Delar till motorer
5204,42124130,Delar till tryckluftsmotorer
5205,42124150,Delar till hydrauliska drivmotorer
5206,42124170,Delar till reaktionsmotorer
5207,42124200,Delar till pumpar eller vätskeelevatorer
5208,42124210,"Delar till bränsle-, hand- och betongpumpar"
5209,42124211,Delar till bränslepumpar
5210,42124212,Delar till handpumpar
5211,42124213,Delar till betongpumpar
5212,42124220,Delar till oscillerande deplacementpumpar
5213,42124221,Delar till pumpenheter
5214,42124222,Delar till doseringspumpar
5215,42124230,Delar till roterande kolvcentrifugalpumpar
5216,42124290,Delar till centrifugalpumpar
5217,42124300,"Delar till luft- eller vakuumpumpar, luft- eller gaskompressorer"
5218,42124310,Delar till luftpumpar
5219,42124320,Delar till vakuumpumpar
5220,42124330,Delar till luftkompressorer
5221,42124340,Delar till gaskompressorer
5222,42130000,"Kranar, ventiler och liknande anordningar"
5223,42131000,Kranar och ventiler
5224,42131100,Funktionsindelade ventiler
5225,42131110,Radiatorventiler för centralvärme
5226,42131120,Slussventiler
5227,42131130,Temperaturregulatorer
5228,42131140,"Reducer-, regler-, back- eller säkerhetsventiler"
5229,42131141,Reducerventiler
5230,42131142,Reglerventiler
5231,42131143,Flödesstyrande ventiler
5232,42131144,Processtyrningsventiler
5233,42131145,Spärrventiler
5234,42131146,Backventiler
5235,42131147,Säkerhetsventiler
5236,42131148,Stängventiler
5237,42131150,Vattentornsventiler
5238,42131160,Vattenposter
5239,42131170,Tryckventiler till gascylindrar
5240,42131200,Konstruktionsindelade ventiler
5241,42131210,Knivventiler
5242,42131220,Vattenutsläppsventiler
5243,42131230,Slussventiler
5244,42131240,Kägelventiler
5245,42131250,Nålventiler
5246,42131260,Kulventiler
5247,42131270,Kikventiler
5248,42131280,Vridspjällventiler
5249,42131290,Membranventiler
5250,42131291,Slidventiler
5251,42131292,Klaffventiler
5252,42131300,Ventilpaket med instrument och övriga ventilpaket
5253,42131310,Ventilträd för oljeplattformar
5254,42131320,Chokeförgreningsrör
5255,42131390,Ventilpaket
5256,42131400,Sanitetsarmatur
5257,42132000,Delar till kranar och ventiler
5258,42132100,Manöverdon för ventiler
5259,42132110,Elektriska manöverdon för ventiler
5260,42132120,Hydrauliska manöverdon för ventiler
5261,42132130,Pneumatiska manöverdon för ventiler
5262,42132200,Krandelar
5263,42132300,Ventildelar
5264,42140000,"Växlar, växellådor och drivelement"
5265,42141000,"Vanliga växlar, växellådor och drivelement"
5266,42141100,"Transmissionsaxlar, kamaxlar och vevaxlar"
5267,42141110,Transmissionsaxlar
5268,42141120,Kamaxlar
5269,42141130,Vevaxlar
5270,42141200,Lagerhus
5271,42141300,Växlar och växellådor
5272,42141400,Svänghjul och remskivor
5273,42141410,Vinschar
5274,42141500,Kopplingar
5275,42141600,Taljor
5276,42141700,Axelkopplingar
5277,42141800,Kardanknutar
5278,42142000,Delar till växellådor och drivelement
5279,42142100,Delar till växellådor
5280,42142200,Delar till drivelement
5281,42150000,Kärnreaktorer och delar till dessa
5282,42151000,Kärnreaktorer
5283,42152000,Delar till kärnreaktorer
5284,42152100,Kylsystem för reaktorer
5285,42152200,Delar till kärnreaktortankar
5286,42160000,Panncentraler
5287,42161000,Varmvattenpannor
5288,42162000,Ångpannor
5289,42163000,Ånggeneratorer
5290,42164000,Hjälpapparater för användning tillsammans med ånggeneratorer
5291,42165000,Kondensorer för ångpannor
5292,42200000,"Maskiner för beredning av livsmedel, drycker och tobak samt tillhörande delar"
5293,42210000,"Maskinell utrustning för livsmedels-, dryckes- och tobaksberedning"
5294,42211000,Mejerimaskiner
5295,42211100,Mjölkseparatorer
5296,42212000,Maskiner för beredning av spannmål eller torkade grönsaker
5297,42213000,Maskiner för framställning av alkoholhaltiga drycker eller fruktdrycker
5298,42214000,"Ugnar, torkar för jordbruksprodukter och utrustning för matlagning eller uppvärmning"
5299,42214100,Ugnar för matlagning
5300,42214110,Grillar
5301,42214200,Torkar för jordbruksprodukter
5302,42215000,Maskiner för industriell beredning eller framställning av mat eller dryck
5303,42215100,Skärmaskiner för livsmedel
5304,42215110,Skärmaskiner för bröd
5305,42215120,Baconskivare
5306,42215200,Maskinell utrustning för matberedning
5307,42215300,Pastamaskiner
5308,42216000,Maskiner för beredning av tobak
5309,42220000,"Delar till maskiner för livsmedels-, dryckes- och tobaksberedning"
5310,42221000,Delar till maskiner för livsmedelsframställning
5311,42221100,Delar till mejerimaskiner
5312,42221110,Delar till mjölkningsmaskiner
5313,42222000,Delar till maskiner för dryckesberedning
5314,42223000,Delar till maskiner för tobaksberedning
5315,42300000,Industri- eller laboratorieugnar och förbränningsugnar
5316,42310000,Ugnsbrännare
5317,42320000,Ugnar för förbränning av avfall
5318,42330000,Smältugnar
5319,42340000,"Ugnar, ej för hushållsbruk"
5320,42341000,Kommersiella ugnar
5321,42350000,Krematorieugnar
5322,42390000,Delar till ugnsbrännare eller ugnar
5323,42400000,Lyft- och hanteringsutrustning samt delar till sådan utrustning
5324,42410000,Lyft- och hanteringsutrustning
5325,42411000,Taljor och lyftblock
5326,42412000,"Gruvspel, vinschar och nockspel för användning under jord"
5327,42412100,Vinschverk och vinschar för användning under jord
5328,42412110,Vinschverk för gruvor
5329,42412120,Vinschar för användning under jord
5330,42412200,Nockspel
5331,42413000,Domkrafter och fordonsvinschar
5332,42413100,Inbyggda lyftanordningar
5333,42413200,Hydrauliska domkrafter
5334,42413300,Pneumatiska domkrafter
5335,42413400,Mekaniska domkrafter
5336,42413500,Fordonsvinschar
5337,42414000,"Lyftkranar, mobila lyftramar och truckar med kran"
5338,42414100,Lyftkranar
5339,42414110,Hamnkranar
5340,42414120,Kajkranar
5341,42414130,Staplingskranar
5342,42414140,Containerkranar
5343,42414150,Tornkranar
5344,42414200,Traverskranar
5345,42414210,Löpkranar
5346,42414220,Rullbroar
5347,42414300,Portala svingkranar
5348,42414310,Mobila lyftramar
5349,42414320,Svingkranar på sockel
5350,42414400,Bilburna kranar
5351,42414410,Truckkranar
5352,42414500,Brokranar
5353,42415000,"Gaffeltruckar, truckar, plattformstruckar"
5354,42415100,Lyfttruckar
5355,42415110,Gaffeltruckar
5356,42415200,Truckar
5357,42415210,Truckar med hanteringsutrustning
5358,42415300,Plattformstruckar
5359,42415310,Fordon utan förare
5360,42415320,Utrustning till utryckningsfordon
5361,42416000,"Hissar, skophissar, rulltrappor och rullramper"
5362,42416100,Hissar
5363,42416110,Lyftanordningar för badkar
5364,42416120,Varuhissar
5365,42416130,Mekaniska hissar
5366,42416200,Skophissar
5367,42416210,Soptransporthissar
5368,42416300,Hissverk
5369,42416400,Rulltrappor
5370,42416500,Rullramper
5371,42417000,Hissar och transportörer
5372,42417100,Pneumatiska elevatorer eller transportörer
5373,42417200,Transportörer
5374,42417210,Skoptransportörer eller skopelevatorer med kontinuerlig drift
5375,42417220,Bandtransportörer eller bandelevatorer med kontinuerlig drift
5376,42417230,Armerade gruvtransportörer
5377,42417300,Utrustning till transportörer
5378,42417310,Transportband
5379,42418000,"Lyft-, hanterings-, lastnings- eller lossningsmaskiner"
5380,42418100,Gruvvagnsinskjutare och traverser
5381,42418200,Utrustning för enskenetåg och skidliftar
5382,42418210,Hängbanor
5383,42418220,Stolliftar
5384,42418290,Skidliftsutrustning
5385,42418300,Utrustning för avlägsnande av toppen på flamtorn
5386,42418400,Karusellförvarings- och arkiveringsmaskiner
5387,42418500,Mekanisk hanteringsutrustning
5388,42418900,Last- eller hanteringsmaskiner
5389,42418910,Lastningsutrustning
5390,42418920,Lossningsutrustning
5391,42418930,Sidolastare
5392,42418940,Containerlastare
5393,42419000,Delar till lyft- och hanteringsutrustning
5394,42419100,Delar till kranar
5395,42419200,Delar till truckar
5396,42419500,"Delar till hissar, skophissar eller rulltrappor"
5397,42419510,Hissdelar
5398,42419520,Delar till skophissar
5399,42419530,Delar till rulltrappor
5400,42419540,Delar till rullramper
5401,42419800,Delar till transportörer
5402,42419810,Delar till transportband
5403,42419890,Delar till skoptransportörer
5404,42419900,Delar till vinschar och annan lyft- eller hanteringsutrustning
5405,42420000,Skopor och gripanordningar till kranar eller grävmaskiner
5406,42500000,Kyl- och ventilationsutrustning
5407,42510000,"Värmeväxlare, luftkonditionerings- och kylutrustning samt filtreringsapparater"
5408,42511000,Värmeväxlare och kondensorer för luft eller andra gaser
5409,42511100,Värmeväxlare
5410,42511110,Värmepumpar
5411,42511200,Kondensorer för luft eller andra gaser
5412,42512000,Installationer för luftkonditionering
5413,42512100,Fönsterklimatapparater
5414,42512200,Rumsklimatapparater
5415,42512300,"Värme-, ventilations- och luftkonditioneringsenheter"
5416,42512400,Luftkonditioneringssystem för fordon
5417,42512500,Delar till klimatapparater
5418,42512510,Spjäll
5419,42512520,Luftgaller
5420,42513000,Kyl- och frysutrustning
5421,42513100,Frysutrustning
5422,42513200,Avkylningsutrustning
5423,42513210,Kylmontrar
5424,42513220,Kyldiskar
5425,42513290,Kommersiell kylutrustning
5426,42514000,Maskiner och apparater för filtrering eller rening av gaser
5427,42514200,Elektrostatiska luft- och gasrenare
5428,42514300,Filtreringsapparater
5429,42514310,Luftfilter
5430,42514320,Gasfilter
5431,42515000,Fjärrvärmepanna
5432,42520000,Ventilationsutrustning
5433,42521000,Rökfläktar
5434,42522000,"Fläktar, ej för hushållsbruk"
5435,42522100,Fläktdelar
5436,42530000,Delar till kyl- och frysutrustning samt värmepumpar
5437,42531000,Delar till kylutrustning
5438,42532000,Delar till frysutrustning
5439,42533000,Delar till värmepumpar
5440,42600000,Verktygsmaskiner
5441,42610000,Verktygsmaskiner som drivs med laser och fleroperationsmaskiner
5442,42611000,Specialverktygsmaskiner
5443,42612000,Fleroperationsmaskiner
5444,42612100,Horisontalaxlade fleroperationsmaskiner
5445,42612200,Vertikalaxlade fleroperationsmaskiner
5446,42620000,"Svarvar, borr- och fräsmaskiner"
5447,42621000,Svarvar
5448,42621100,CNC-svarv
5449,42622000,Gäng- eller tappgängmaskiner
5450,42623000,Fräsmaskiner
5451,42630000,Verktygsmaskiner för metallbearbetning
5452,42631000,Verktygsmaskiner för ytbehandling av metaller
5453,42632000,NC-maskiner för metall
5454,42633000,"Böjnings-, fals-, rikt- eller plattningsmaskiner"
5455,42634000,Smidesmaskiner
5456,42635000,Sänksmidesmaskiner
5457,42636000,Pressar
5458,42636100,Hydrauliska pressar
5459,42637000,Maskinverktyg för borrning eller fräsning av metall
5460,42637100,Maskinverktyg för drillborrning i metall
5461,42637200,Maskinverktyg för metallborrning
5462,42637300,Maskinverktyg för metallfräsning
5463,42638000,Fleroperationsmaskiner för metallbearbetning
5464,42640000,Verktygsmaskiner för bearbetning av hårda material utom metaller
5465,42641000,"Verktygsmaskiner för bearbetning av sten, keramik, betong eller glas"
5466,42641100,Verktygsmaskiner för bearbetning av sten
5467,42641200,Verktygsmaskiner för bearbetning av keramik
5468,42641300,Verktygsmaskiner för bearbetning av betong
5469,42641400,Verktygsmaskiner för glasbearbetning
5470,42642000,"Verktygsmaskiner för bearbetning av trä, ben, kork, hårdgummi eller hårdplast"
5471,42642100,Verktygsmaskiner för träbearbetning
5472,42642200,Verktygsmaskiner för bearbetning av ben
5473,42642300,Verktygsmaskiner för bearbetning av kork
5474,42642400,Verktygsmaskiner för bearbetning av hårdgummi
5475,42642500,Verktygsmaskiner för bearbetning av hårdplast
5476,42650000,Pneumatiska eller motordrivna handverktyg
5477,42651000,Pneumatiska handverktyg
5478,42652000,Handhållna elektromekaniska verktyg
5479,42660000,"Verktyg för lödning, hårdlödning och svetsning; maskiner och utrustning för anlöpning och varmsprutning"
5480,42661000,Utrustning för mjuk- och hårdlödning
5481,42661100,Utrustning för mjuklödning
5482,42661200,Utrustning för hårdlödning
5483,42662000,Svetsutrustning
5484,42662100,Elektrisk svetsutrustning
5485,42662200,Oelektrisk svetsutrustning
5486,42663000,Anlöpningsmaskiner
5487,42664000,Smältningsutrustning
5488,42664100,Gelatineringsutrustning för plast
5489,42665000,Metallsprutningsutrustning
5490,42670000,Delar och tillbehör till verktygsmaskiner
5491,42671000,Verktygshållare
5492,42671100,Redskapsbärare för laboratorier
5493,42671110,Provrörsställ för vattenbad
5494,42672000,Hållare för arbetsstycken
5495,42673000,Delningstillbehör och specialtillbehör till verktygsmaskiner
5496,42674000,Delar och tillbehör till verktygsmaskiner för metallbearbetning
5497,42675000,Delar och tillbehör till verktygsmaskiner för bearbetning av hårdämnen
5498,42675100,Delar till kedjesågar
5499,42676000,Delar till handverktyg
5500,42677000,Delar till pneumatiska verktyg
5501,42700000,"Maskiner för tillverkning av textilier, kläder och läderartiklar"
5502,42710000,Textilmaskiner
5503,42711000,Maskiner för beredning av syntettyger
5504,42712000,Spinnmaskiner för textilier
5505,42713000,Vävmaskiner
5506,42714000,Stickmaskiner
5507,42715000,Symaskiner
5508,42716000,"Tvätt-, kemtvätts- och torkmaskiner"
5509,42716100,Tvättanläggningar
5510,42716110,Utrustning för tvätt
5511,42716120,Tvättmaskiner
5512,42716130,Kemtvättmaskiner
5513,42716200,Torkmaskiner
5514,42717000,Utrustning för strykning och vikning av tvätt
5515,42717100,Utrustning för vikning av tvätt
5516,42718000,Maskiner för appretering av textilier
5517,42718100,Strykmaskiner
5518,42718200,Strykpressar
5519,42720000,Delar till maskiner för tillverkning av textilier och kläder
5520,42800000,Maskiner för pappers- och kartongtillverkning
5521,42810000,Delar till maskiner för pappers- eller kartongtillverkning
5522,42900000,Diverse allmänna maskiner och specialmaskiner
5523,42910000,"Destillations-, filtrerings- eller rektifikationsapparater"
